scenario,ev_background_load_mbps,traffic_class,n_seeds,qfi,five_qi,rule_precedence,latency_deadline_ms,pdr_target,pdr_mean,pdr_ci_low,pdr_ci_high,pdr_sd,deadline_violation_rate_mean,deadline_violation_rate_ci_low,deadline_violation_rate_ci_high,deadline_violation_rate_sd,deadline_penalized_mean_ms_mean,deadline_penalized_mean_ms_ci_low,deadline_penalized_mean_ms_ci_high,deadline_penalized_mean_ms_sd,mean_delay_ms_mean,mean_delay_ms_ci_low,mean_delay_ms_ci_high,mean_delay_ms_sd,delay_p95_ms_mean,delay_p95_ms_ci_low,delay_p95_ms_ci_high,delay_p95_ms_sd,throughput_mbps_mean,throughput_mbps_ci_low,throughput_mbps_ci_high,throughput_mbps_sd
baseline,28.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.9742202,0.9548922799999999,0.9883719999999999,0.06178709416262611,1.0,1.0,1.0,0.0,949.3315200000001,784.3577600000001,1151.5473200000001,674.8703971555028,1036.1959200000001,805.4302200000001,1359.7642600000001,1021.8026622145434,1338.17,1149.86,1630.3,909.0309168312715,0.028164932,0.027379390000000003,0.028806916000000005,0.0026102398119118857
baseline,28.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.65763334,0.5764334200000001,0.73193336,0.276886039674294,0.72609994,0.6984665800000001,0.7552999200000001,0.10406238294984604,579.72004,556.9577800000001,602.8392,83.07508666530144,883.6269199999999,737.3258199999999,1118.7929000000001,765.259997736366,1668.1,1522.6,1916.78,807.4173000552883,0.060567833200000004,0.053459776,0.06699021599999999,0.024687118243766154
baseline,28.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.9413650199999999,0.9007566199999999,0.9715033399999998,0.13050796242273605,0.0,0.0,0.0,0.0,956.2136,894.53288,1022.02928,235.9579813799439,1130.9144800000001,943.3029599999999,1412.3418,873.9391408286132,1669.01,1524.29,1920.17,807.5223964797054,26.285374,25.147378000000003,27.151021999999994,3.715922849796095
baseline,28.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.9193683199999999,0.8753297799999998,0.95481048,0.14344861863590241,1.0,1.0,1.0,0.0,1118.6684,1074.755,1164.4532,166.8199775923686,1344.41,1154.2108,1630.1528000000003,905.077198378398,1669.12,1523.68,1921.85,807.5956556094044,0.7581526,0.72054334,0.7881145400000001,0.12325864444942677
baseline,28.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.8810364800000001,0.83705192,0.91975492,0.15490693478201942,0.95678984,0.9523665,0.96143606,0.01641635622072432,1024.79054,982.7595200000001,1069.2277800000002,157.1203122583832,1282.1069400000001,1089.8910600000002,1571.2145,907.5423102365456,1650.806,1502.3668,1902.5454,811.9750815971472,0.84688536,0.8029948400000001,0.8838046800000001,0.14716585740055058
baseline,28.5,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.9729935399999999,0.9551531400000001,0.9863206,0.05802159910747172,1.0,1.0,1.0,0.0,1264.5422,1139.0076,1439.5242,553.3342323358037,1349.8108,1160.782,1639.1596,902.3508417548428,1668.91,1521.85,1923.61,807.6180424241275,0.027722906,0.027011814,0.02828975,0.002378014108316227
baseline,28.5,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.50893332,0.45120009600000005,0.56153336,0.19944102354149404,0.8266667200000001,0.81520002,0.8391334399999999,0.04286248088520175,557.57214,536.8368800000001,577.19152,72.94451257928165,943.6531200000001,808.8343,1171.35952,721.7975536413788,1668.43,1522.69,1920.24,807.3381164578533,0.0471433136,0.042037006200000004,0.051814175999999997,0.01786783157828944
baseline,28.5,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.92578674,0.88643456,0.9556526399999999,0.1285430040868258,0.0,0.0,0.0,0.0,1088.4711,1048.7203200000001,1131.34784,150.61609779404085,1283.2132000000001,1115.1129999999998,1550.5514,825.4088758453262,1669.4,1523.87,1917.78,807.4335143539937,26.3112226,25.1554624,27.181685999999996,3.7264570882102874
baseline,28.5,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.8884108000000001,0.84773876,0.9206534000000002,0.13269181050333537,1.0,1.0,1.0,0.0,1286.6254,1272.8022,1303.9036,57.190026646224936,1555.4406,1395.9415999999997,1815.2362000000003,837.0249505739397,1669.48,1523.86,1924.46,807.4400603899022,0.7325546199999999,0.69753514,0.7600768000000001,0.11459031677719347
baseline,28.5,TOTAL,50,-1,AGGREGATE,0,0,0,0.8330887199999999,0.7930790000000001,0.8667585600000001,0.13530362008144678,0.97265496,0.9708962800000001,0.97457402,0.006759713781406024,1170.5976,1154.3876,1194.181,73.56350202958762,1488.9678,1325.5142,1757.2318,840.5743813905841,1669.3778,1524.1386000000002,1916.7806000000003,807.4532502605248,0.8074207800000001,0.7677457799999999,0.8405797199999999,0.13216005794108684
baseline,29.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.96248566,0.9452049200000002,0.9756921599999998,0.05597833880832106,1.0,1.0,1.0,0.0,1433.5191999999997,1332.9212,1588.3606,494.379317672376,1532.5744,1369.3846000000005,1801.7426,843.5911292296398,1669.34,1523.99,1915.07,807.5189622465562,0.027421734,0.026724790000000002,0.027977601999999994,0.0023012495772026793
baseline,29.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.411600034,0.370166714,0.45163334,0.1475828909643131,0.8566334600000001,0.8499668200000001,0.86423344,0.026198037602321526,533.25578,514.8974000000001,552.55942,67.80611723872286,992.2138,856.5706000000001,1223.83508,734.9177220360197,1669.17,1523.22,1928.65,807.20890602073,0.038066533,0.03428448,0.041458091999999995,0.013076868925341894
baseline,29.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.91058454,0.87103442,0.9400953200000002,0.126572831197196,0.0,0.0,0.0,0.0,1154.9272,1127.698,1184.3496000000002,103.59069381494277,1371.4948000000002,1213.0392,1628.6272,800.4728687424805,1669.41,1524.02,1920.37,807.4354238411079,26.333712000000002,25.196756,27.203647999999994,3.732225264579745
baseline,29.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.8575630200000001,0.8198116,0.8867771600000001,0.12277995896683445,1.0,1.0,1.0,0.0,1322.6742000000002,1315.7838000000002,1332.0014,30.562214238219987,1641.8862,1491.9792000000002,1903.2009999999998,813.8767954794872,1669.47,1523.48,1923.84,807.4416334501036,0.70711202,0.6750270400000001,0.73265028,0.10625354849920571
baseline,29.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.79283264,0.7570219,0.8223138600000002,0.11943061046751484,0.9773825599999999,0.9763072399999999,0.97858542,0.004129702742477297,1204.2012,1193.3956,1221.7308000000003,55.081296934622,1584.0482000000002,1431.3142,1837.7578,814.1602089462415,1669.4488000000001,1523.8401999999999,1921.7282,807.4385566833793,0.77260032,0.73680784,0.80179866,0.1192903474315692
baseline,29.5,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.9565804400000001,0.9406976399999999,0.9690536200000001,0.05146870821293819,1.0,1.0,1.0,0.0,1520.9607999999998,1425.2607999999998,1681.0185999999999,509.3840825932304,1625.0794,1474.3568000000002,1883.1798000000001,818.0619882839825,1669.46,1524.2,1927.22,807.5679859546041,0.027256908000000003,0.026591838,0.027812155999999998,0.0022311855073251885
baseline,29.5,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.35429995400000003,0.32126661399999995,0.385699914,0.11827413088416147,0.8723999600000001,0.8674665999999999,0.8776000199999998,0.018559803836445763,524.41764,506.8524599999999,544.98056,68.78210226082636,1046.95144,913.9582800000001,1276.2047400000001,736.0295600469209,1669.25,1522.2,1922.52,807.1900491892873,0.032841638400000005,0.029868783,0.0356231694,0.010604574631836452
baseline,29.5,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.8956901399999999,0.85706082,0.9248585,0.1245821460327396,0.0,0.0,0.0,0.0,1190.4136,1171.0876,1212.0494,74.05009541974589,1429.411,1276.1868000000002,1687.1789999999999,785.4095570146825,1669.44,1523.9,1927.66,807.441151517103,26.3492506,25.1761938,27.222852000000003,3.738340902519
baseline,29.5,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.83281154,0.7966187599999999,0.8601773199999999,0.11642875762442781,1.0,1.0,1.0,0.0,1308.4646,1302.1112,1316.0306,25.49451523327307,1668.2124,1522.9612,1917.3740000000003,807.5069282107789,1669.53,1522.86,1928.71,807.4298930835407,0.6866838799999999,0.6547238200000001,0.7104962000000001,0.10083401850113555
baseline,29.5,TOTAL,50,-1,AGGREGATE,0,0,0,0.76395726,0.7309301,0.7906019800000001,0.10979450979319019,0.9798689,0.97911588,0.9807246399999999,0.0029314758367813072,1196.2734,1185.4524000000001,1213.0986,52.65560945019464,1621.3136,1472.4720000000002,1865.3724,804.9243159903233,1669.5158,1523.8211999999999,1921.0246,807.4381608521901,0.74678236,0.71274964,0.7733661799999999,0.11144357793818213
baseline,30.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.94587012,0.92617584,0.95958052,0.06329783610275654,1.0,1.0,1.0,0.0,1529.4289999999999,1454.0486,1648.7159999999997,375.3217084226082,1664.0732,1518.2010000000002,1916.2402000000002,808.4409672804231,1669.48,1524.53,1921.22,807.485099439195,0.026964796,0.026202857999999996,0.027556924000000003,0.002475972761377983
baseline,30.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.3145,0.2858,0.34089998,0.10021591429773323,0.8848665800000001,0.8816665400000001,0.8885665999999999,0.012366491520810803,518.6516399999999,497.90352,544.3127000000001,84.84925353603799,1091.5396,959.77162,1320.3692999999998,754.5712284511825,1669.42,1523.73,1913.68,807.1507370664657,0.0292233452,0.026670295000000004,0.031623227999999996,0.009084724131255347
baseline,30.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.88119918,0.8434482799999999,0.91004986,0.1226042800525815,0.0,0.0,0.0,0.0,1207.6354,1193.3044000000002,1223.03,54.90561070210793,1468.9470000000001,1322.6028,1713.7132000000001,775.8154845781465,1669.44,1523.87,1921.5,807.441151517103,26.363149800000002,25.228039399999997,27.232818,3.740029694000036
baseline,30.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.81072564,0.7762150200000001,0.8371823399999999,0.11235577433400691,1.0,1.0,1.0,0.0,1274.4774,1268.5498,1281.3385999999998,23.402305207402293,1668.6756,1522.9974,1915.3375999999998,807.3942418345526,1669.72,1523.5,1919.91,807.3890990376932,0.66849098,0.63760976,0.69084998,0.09731505945407735
baseline,30.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.73968002,0.7082329799999999,0.7646172400000001,0.10422293307518989,0.98183632,0.9813347400000001,0.9824091199999999,0.00194894555939087,1168.9658,1158.9756,1183.7024,46.534169981611925,1630.7907999999998,1484.0342,1880.5164000000002,802.3814840271123,1669.693,1523.4798,1926.2504,807.3809289661003,0.72467916,0.69231772,0.75003854,0.10659442625133562
baseline,31.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.93732502,0.9187426,0.9507922999999999,0.05901153529624526,1.0,1.0,1.0,0.0,1523.8516,1446.3172,1660.4669999999999,405.8906707696001,1668.5344,1522.5658,1919.2302000000002,807.377747116818,1669.55,1523.32,1917.57,807.4727644361278,0.026712026,0.026009441999999997,0.027264443999999995,0.0023077895925746605
baseline,31.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.23816676,0.22073343999999998,0.25386669999999995,0.0607840694018035,0.89453328,0.89223334,0.8969999400000002,0.008715927196781294,470.93195999999995,459.22734000000014,486.39634000000007,50.92527903922429,1110.0937,981.98,1330.89736,712.431212546173,1669.46,1524.27,1922.01,807.1421181412546,0.0223422344,0.0207208476,0.023791322800000004,0.005655622316310706
baseline,31.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.85330428,0.8177301600000001,0.8811642,0.11882419650879537,0.0,0.0,0.0,0.0,1210.4046,1201.395,1220.2626000000002,34.29833388051951,1514.9794,1371.6811999999998,1755.6034,765.506273151518,1669.44,1523.75,1918.04,807.441151517103,26.379098399999997,25.2023276,27.246730000000003,3.7452167122776645
baseline,31.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.78825698,0.7562123,0.81273342,0.10510600814969075,1.0,1.0,1.0,0.0,1242.1696000000002,1232.9346,1254.8042,40.90449947606932,1668.6988000000001,1523.5682000000002,1926.8557999999998,807.3934317791812,1669.87,1524.04,1923.3,807.4250553456958,0.6499041200000001,0.62251828,0.6719142599999999,0.09151275749463034
baseline,31.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.7094444799999999,0.6800892999999999,0.7320854599999999,0.09377899328854986,0.9833619,0.98301098,0.9837549400000001,0.0013642541843776213,1135.6336000000001,1123.7398,1154.706,59.49848541238127,1639.5274,1494.1164,1891.3382000000001,801.4070865640899,1669.8306,1524.3862000000001,1919.4561999999999,807.4105655064648,0.6989583399999999,0.66823974,0.7218790600000001,0.09810296100185266
baseline,32.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.93577836,0.9199780199999998,0.9470272,0.04953702848633041,1.0,1.0,1.0,0.0,1528.7822,1440.4386000000002,1673.0407999999998,464.21637055470103,1668.5510000000002,1522.2698,1925.2082,807.3774248946968,1669.61,1524.86,1921.08,807.4604308242843,0.026666702,0.026024578,0.027186850000000002,0.0021301907615535664
baseline,32.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.210000046,0.19533336599999998,0.22340012,0.05001702927754404,0.89896668,0.8972,0.90086676,0.006725074485407996,462.85096,451.9729,477.39308000000005,46.73503735234303,1159.4837,1033.7095199999999,1368.5473800000002,697.0146666106365,1669.48,1523.74,1919.65,807.1373970106089,0.0198391868,0.0185022462,0.021116281599999998,0.004842629009216361
baseline,32.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.8269329000000001,0.7908551,0.8544332999999998,0.11518033798906613,0.0,0.0,0.0,0.0,1195.4184,1189.2712,1202.4202,23.968967552880123,1541.0372,1400.1152000000002,1782.5996,760.282905350048,1669.44,1523.83,1931.39,807.441151517103,26.388529600000002,25.247318800000006,27.265286,3.7474749747883767
baseline,32.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.77242948,0.74101456,0.79635188,0.10199049512641972,1.0,1.0,1.0,0.0,1217.6512,1208.5444,1229.9432,40.18243517371485,1668.7089999999998,1524.1270000000002,1923.677,807.3946520659483,1669.87,1523.88,1928.79,807.4234377048402,0.6368497200000001,0.6095483199999999,0.6575664,0.08881253863169161
baseline,32.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.6924387,0.66511744,0.71319148,0.08923526969695197,0.98406074,0.9837898799999999,0.98436424,0.0010571821191550825,1115.3024,1103.0602000000001,1134.5202,61.35967999277967,1644.6570000000002,1500.3796000000002,1898.9987999999998,800.6777476645033,1669.8354000000002,1523.3728,1921.4644,807.4093621418608,0.68335574,0.65403818,0.7051715199999999,0.09431533001473388
baseline,33.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.9266673799999999,0.9106565000000001,0.93873598,0.05174690700404524,1.0,1.0,1.0,0.0,1512.8157999999999,1427.0020000000002,1654.3892,446.9954257360346,1668.5810000000001,1523.6156,1922.147,807.3535286663457,1669.63,1524.03,1918.46,807.4555182036661,0.02641006,0.025764109999999996,0.026937764,0.0021528083562582876
baseline,33.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.161766606,0.153033228,0.169866586,0.031101107135522832,0.9004333200000001,0.8989666199999999,0.90209996,0.005868965080829833,422.35,410.95300000000003,438.1058400000001,51.185726579879706,1123.38528,989.1901999999999,1338.6885399999999,711.6163186365518,1669.54,1523.62,1922.79,807.1295769451098,0.0153478666,0.0144061188,0.0163383024,0.0035119631566367434
baseline,33.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.8023810400000001,0.7683000399999999,0.82850386,0.111792635330605,0.0,0.0,0.0,0.0,1174.0126,1169.3205999999998,1179.328,17.873613068499854,1557.974,1417.273,1795.0778000000003,757.2148319132344,1669.44,1522.66,1920.46,807.441151517103,26.4051592,25.222283200000003,27.275974,3.750857616137691
baseline,33.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.74330646,0.7132629199999999,0.7659524999999999,0.0977843259302902,1.0,1.0,1.0,0.0,1172.3584,1163.2756,1184.4525999999998,40.13972750179512,1668.7476000000001,1522.0611999999996,1919.6742,807.3819090943875,1669.86,1524.53,1920.4,807.3544304879806,0.6128604999999999,0.5857285,0.6327387,0.08521772536663523
baseline,33.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.66136684,0.63592126,0.68048018,0.08307405035743835,0.98429168,0.9840597399999998,0.98456142,0.0009288123520421798,1072.3254000000002,1059.7884000000001,1091.6717999999998,61.74951078745316,1647.5610000000001,1502.2087999999997,1904.8806,800.13216571338,1669.8316,1524.7864,1918.0236000000002,807.3565583177066,0.65461838,0.6271608999999999,0.6752893,0.08901749859205968
baseline,34.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.9106807600000001,0.89400682,0.9234718799999999,0.05476185186063863,1.0,1.0,1.0,0.0,1485.2695999999999,1404.3908,1623.5457999999999,421.24410509511915,1668.6036,1522.8775999999998,1919.9186000000002,807.3704631874961,1669.7,1524.0,1919.93,807.5188520576912,0.025951688,0.025284672000000005,0.026469035999999998,0.002215665555201444
baseline,34.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.147433292,0.13959999799999998,0.155166632,0.028292703102663148,0.90350014,0.9021668400000001,0.90500006,0.0051972845304258585,418.48807999999997,404.66913999999997,439.48515999999995,64.43565585910855,1154.21104,1016.8072999999999,1386.32204,736.9507487272341,1669.41,1524.05,1924.78,807.1507549550392,0.0140004184,0.0130588492,0.0151046004,0.0036779220268362382
baseline,34.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.77907486,0.7454258199999999,0.8046155,0.10857608070409262,0.0,0.0,0.0,0.0,1149.4696,1145.9682,1153.5564,13.91365985098744,1569.8538,1431.1273999999999,1812.6206,755.205313070126,1669.75,1524.23,1928.17,807.3740313699792,26.414989799999997,25.251929399999995,27.305848,3.7532450621494116
baseline,34.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.72355774,0.69431798,0.74513936,0.0934269840782171,1.0,1.0,1.0,0.0,1142.6204,1131.8624,1157.8984,47.95985544734901,1668.7680000000003,1523.1765999999998,1914.7887999999998,807.3837614221401,1669.89,1523.05,1921.42,807.4232258947508,0.59654598,0.57157548,0.6155828200000001,0.08158267069728492
baseline,34.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.64267224,0.61878886,0.6611211999999999,0.0788927746412451,0.9847756,0.9845631799999999,0.9850098799999999,0.0008223705406460389,1046.7806,1032.6760000000002,1069.3718,68.49525556070675,1649.9138,1504.7390000000003,1895.7328,800.1332696951305,1669.8566,1524.7284,1919.4672,807.4174843936255,0.63649806,0.61097732,0.65595416,0.0849800181820457
baseline,35.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.9054411,0.88901376,0.91735066,0.0524989086367614,1.0,1.0,1.0,0.0,1477.6974,1395.7598,1611.4302000000002,419.9447542665097,1668.6218,1522.881,1924.1268000000002,807.3587439240201,1669.74,1524.27,1923.89,807.4373640331086,0.025807562000000003,0.025176634,0.026335188,0.0021604408389795386
baseline,35.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.138200032,0.13060003600000003,0.14606672400000004,0.02795136470419128,0.9059332000000001,0.9048332000000001,0.9071665200000002,0.004287806903396664,416.26534,401.80974000000003,437.46646,67.24760645876596,1183.45892,1049.55354,1418.44492,738.1400151842727,1669.51,1523.62,1925.41,807.1287055649419,0.013032469,0.012197837000000003,0.0139640414,0.0032473729952172616
baseline,35.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.75706182,0.72585486,0.78172784,0.10552531413056629,0.0,0.0,0.0,0.0,1123.8812,1121.0206,1127.0168,11.210172064437083,1578.6904000000002,1440.3598000000002,1819.7878,753.8479326678504,1669.8,1524.56,1921.18,807.3622284062728,26.4230898,25.2618852,27.301332000000002,3.756461898727279
baseline,35.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.70531816,0.67754068,0.7263911599999999,0.08988681026358446,1.0,1.0,1.0,0.0,1114.9804000000001,1102.8946000000003,1131.5812,53.43227569129936,1668.7823999999998,1523.1919999999998,1910.0922000000003,807.3816590773725,1669.89,1524.29,1924.33,807.4329822445492,0.58149804,0.5573192,0.5999249,0.07868419341770165
baseline,35.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.6265463,0.60286876,0.6442595,0.07554667845431454,0.98515946,0.98498036,0.98535768,0.000679205965275124,1024.21784,1009.3714600000001,1047.9350000000002,73.27144277813973,1651.7064,1505.4672,1902.5852000000002,800.197201518093,1669.8627999999999,1524.1908,1921.9719999999998,807.4133649842968,0.62033812,0.59564876,0.6392454200000001,0.08176745256447253
baseline,40.0,ALERT_TOTAL,50,1,DEFAULT_QOS_FLOW,50,50,0.99,0.8812357,0.8658076,0.8927231199999999,0.0484986871618023,1.0,1.0,1.0,0.0,1442.1868,1359.7494,1579.7793999999997,432.158594407381,1668.7118,1523.5092000000002,1915.7338,807.3399302690892,1669.83,1523.8,1920.59,807.354563638908,0.02511632,0.024520438000000002,0.025602862,0.002020870121345491
baseline,40.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.109533272,0.10266656599999999,0.117366614,0.027491554970683976,0.9115334,0.91086674,0.9122334199999999,0.0024707164870101266,405.93154000000004,389.4683399999999,429.5969800000001,75.48573289558817,1276.7068,1139.673,1504.7974,748.0120459999155,1669.52,1522.46,1919.78,807.1279531493764,0.0103621614,0.009574238399999999,0.011353832600000002,0.003229387155557164
baseline,40.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.66334872,0.6343744000000001,0.68524816,0.0924506873454962,0.0,0.0,0.0,0.0,1000.8631399999999,999.53252,1002.4289200000001,5.306489911804372,1602.3872000000001,1465.4526,1838.5778000000003,751.1370024687336,1669.85,1524.2,1923.12,807.3564508787367,26.460268,25.287638,27.338238,3.759784787992037
baseline,40.0,FAULT_TOTAL,50,1,DEFAULT_QOS_FLOW,10,10,0.9999,0.62531386,0.60089744,0.6444514600000001,0.08112950637174404,1.0,1.0,1.0,0.0,989.69458,978.51666,1006.3641199999998,50.66419842939853,1668.8682000000001,1522.2094,1929.4085999999998,807.3634004577708,1669.9,1524.45,1924.11,807.4335143539937,0.51556806,0.49381201999999996,0.53210486,0.07094525479764273
baseline,40.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.55761634,0.53750684,0.57352666,0.06695237532955642,0.9860429399999999,0.9859366,0.98615282,0.00039225790193781173,921.8642,907.4724399999999,945.29496,72.60763295681684,1656.4820000000002,1511.3926000000001,1907.3966,800.0043886588808,1669.8772,1525.204,1922.2839999999999,807.3972818804373,0.5510466,0.52892592,0.56800648,0.0730353943375458
slicing,0.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,0.9997101399999999,0.9991304199999999,1.0,0.002049619715947324,0.0198308318,0.013575768799999999,0.0271152702,0.025193368999886934,13.126178,12.514248,13.873729999999998,2.4818841287799467,13.116216,12.488762,13.837828,2.470561040831307,28.17,25.39,31.47,10.965325683578158,0.03076823,0.030423956000000002,0.031108048000000003,0.001213570962288652
slicing,0.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.99983334,0.9995000199999999,1.0,0.001178464161525505,0.0001666666,0.0,0.0004999997999999999,0.0011785108305730585,10.1488102,9.9441684,10.396791200000001,0.8120907751800979,10.1007582,9.9347518,10.2778726,0.6234440911931339,16.32,15.45,17.36,3.502200474453926,0.093246188,0.093214778,0.093262008,0.00011052693575111267
slicing,0.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,0.99967356,0.99902068,1.0,0.0023082793765053585,0.13722019400000002,0.117150424,0.167149166,0.09379240378261876,8.850645,8.629173799999998,9.255655999999998,1.370343175938727,8.853397,8.629061,9.2657784,1.3896937644826057,13.55,12.15,16.24,9.275268850275875,0.8668002,0.86566326,0.86788354,0.00406697283502316
slicing,0.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.9997007000000001,0.9991021000000001,1.0,0.0021163705960913375,0.109305942,0.093273668,0.13268729199999998,0.07424827246822618,9.283605,9.057896999999999,9.661026400000003,1.2194116869266363,9.277519,9.060453599999999,9.6457658,1.1775432532603547,14.765206000000001,13.466102000000001,17.05807,7.4890170727324135,0.9908145399999999,0.98961476,0.99202718,0.004397231453716192
slicing,5.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,0.99689246,0.9915665,1.0,0.01738695305741683,0.005637776,0.0,0.015430132,0.030276199818895667,4.6147366,4.134299400000001,5.3801882,2.4204257698431606,4.5040228,4.1310446,5.0806895999999995,1.8319917111578814,10.08,8.01,14.04,13.40408481754418,0.030694534,0.030341739999999996,0.031045729999999997,0.0012992228294858206
slicing,5.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.99366668,0.98553336,0.9999000000000001,0.026457459372867587,0.018633332,0.0012666659999999998,0.048499998,0.09359274486824731,74.662356,6.7392932000000005,205.2978884,446.50349763443387,73.688884,6.3768650000000004,203.20930899999996,448.47408606331373,157.98,11.33,443.16,989.6631266161601,0.09253144199999999,0.09173141400000002,0.09313818600000001,0.002661192694331485
slicing,5.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.99630016,0.9904921600000001,0.999888,0.017627603899542998,0.0,0.0,0.0,0.0,72.96232619999999,6.447904000000001,202.24768319999998,446.309596024961,73.71062020000001,6.463108600000002,203.38185620000002,448.86719691839244,158.68,11.94,444.42,989.0360851116916,5.0893534,5.0545416,5.114255200000001,0.10816235067957161
slicing,5.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,0.9955985599999999,0.98867424,1.0,0.02126536439431164,0.043448008600000004,0.008130653399999998,0.08855759499999999,0.15124517857805297,7.7248734,5.2332643999999995,11.6995766,11.570723835715654,7.9896634,5.2333348,12.2976924,13.133549353052269,16.55,9.08,26.0,30.834978812500374,0.8632928599999999,0.85734014,0.8673316999999998,0.019006708542855636
slicing,5.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.99536254,0.9884096,0.99998414,0.021728659569850338,0.0375136342,0.0084606068,0.07602028200000001,0.12480818605008404,18.171272599999998,5.787951400000001,40.680987800000004,71.71503827744951,18.1681666,5.7389578,40.4588722,71.82322342250922,38.522546399999996,10.9817822,87.92650399999998,158.07492219817698,0.98651876,0.9797424400000001,0.99126148,0.021938009057583415
