ev_background_load_mbps,traffic_class,n_pairs,metric,baseline_mean,qos_aware_mean,paired_effect_mean,paired_effect_ci_low,paired_effect_ci_high,paired_effect_sd,effect_definition
28.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,949.3315200000001,2.934047,946.397473,780.3701948,1147.6002841999998,674.8003439711852,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
28.0,DIAG_TOTAL,50,pdr_gain,0.65763334,0.614999946,-0.042633393999999984,-0.050700099999999984,-0.03416668799999999,0.030587783946098943,QoS-aware PDR - baseline PDR
28.0,DIAG_TOTAL,50,deadline_violation_reduction,0.72609994,0.73029994,-0.0042000000000000015,-0.005366780000000013,-0.0029999600000000016,0.004444709476054715,baseline deadline-violation rate - QoS-aware deadline-violation rate
28.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,579.72004,563.94676,15.77328,7.607260000000001,26.237560000000002,34.20140729592922,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
28.0,FAULT_TOTAL,50,pdr_gain,0.9193683199999999,1.0,0.08063168,0.045412399999999985,0.12442318000000001,0.14344861863590241,QoS-aware PDR - baseline PDR
28.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,6.72494e-06,0.99999327506,0.9999798251800001,1.0,4.7552506770728274e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
28.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1118.6684,3.053068,1115.615332,1071.043474,1162.0504178,166.60393809761422,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
28.5,ALERT_TOTAL,50,pdr_gain,0.9729935399999999,1.0,0.02700646,0.013772779999999998,0.045183520000000005,0.05802159910747172,QoS-aware PDR - baseline PDR
28.5,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
28.5,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1264.5422,2.9407818,1261.6014182000001,1135.5996724000001,1437.6913398,553.2442658178225,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
28.5,DIAG_TOTAL,50,pdr_gain,0.50893332,0.48549993399999997,-0.023433386000000018,-0.03010002400000002,-0.016433306000000016,0.02487247362102483,QoS-aware PDR - baseline PDR
28.5,DIAG_TOTAL,50,deadline_violation_reduction,0.8266667200000001,0.82663338,3.334000000000392e-05,-0.000766699999999998,0.0008667000000000091,0.003002089161071079,baseline deadline-violation rate - QoS-aware deadline-violation rate
28.5,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,557.57214,545.74668,11.825460000000003,3.4715400000000067,20.1753,29.892452294380885,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
28.5,FAULT_TOTAL,50,pdr_gain,0.8884108000000001,1.0,0.1115892,0.07862018000000001,0.15134702,0.13269181050333537,QoS-aware PDR - baseline PDR
28.5,FAULT_TOTAL,50,deadline_violation_reduction,1.0,1.340496e-05,0.99998659504,0.9999664651400001,1.0,6.63377359565099e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
28.5,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1286.6254,3.0516305999999997,1283.5737694,1270.018479,1300.429095,56.82133988295994,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
29.0,ALERT_TOTAL,50,pdr_gain,0.96248566,1.0,0.03751434000000001,0.024409040000000007,0.05461474000000001,0.05597833880832106,QoS-aware PDR - baseline PDR
29.0,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
29.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1433.5191999999997,2.9451168,1430.5740832,1330.9520154000002,1590.3093072000001,494.27996297452177,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
29.0,DIAG_TOTAL,50,pdr_gain,0.411600034,0.39553329400000004,-0.016066740000000003,-0.021000060000000004,-0.011133379999999997,0.017981313030999032,QoS-aware PDR - baseline PDR
29.0,DIAG_TOTAL,50,deadline_violation_reduction,0.8566334600000001,0.85643344,0.00020001999999999854,-0.0004666400000000026,0.0008334000000000108,0.002372382884488142,baseline deadline-violation rate - QoS-aware deadline-violation rate
29.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,533.25578,520.35996,12.895819999999999,5.166359999999995,22.119559999999996,31.134678878133474,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
29.0,FAULT_TOTAL,50,pdr_gain,0.8575630200000001,1.0,0.14243698,0.11286604,0.18085964000000002,0.12277995896683447,QoS-aware PDR - baseline PDR
29.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,6.68002e-06,0.9999933199800001,0.9999799599400001,1.0,4.72348744046216e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
29.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1322.6742000000002,3.0540748000000004,1319.6201251999998,1312.5765616,1329.0197701999998,30.199667714653994,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
29.5,ALERT_TOTAL,50,pdr_gain,0.9565804400000001,1.0,0.043419559999999996,0.03085124,0.05845224,0.05146870821293819,QoS-aware PDR - baseline PDR
29.5,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
29.5,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1520.9607999999998,2.947396,1518.0134040000003,1422.7468926,1678.4026435999997,509.28485878722034,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
29.5,DIAG_TOTAL,50,pdr_gain,0.35429995400000003,0.348133374,-0.006166579999999996,-0.010633279999999997,-0.001933179999999993,0.016022396531602836,QoS-aware PDR - baseline PDR
29.5,DIAG_TOTAL,50,deadline_violation_reduction,0.8723999600000001,0.8725,-0.0001000399999999968,-0.0011667799999999916,0.0009999200000000074,0.003961597533669392,baseline deadline-violation rate - QoS-aware deadline-violation rate
29.5,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,524.41764,519.38488,5.032759999999999,-3.359739999999996,16.276,35.339503145254746,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
29.5,FAULT_TOTAL,50,pdr_gain,0.83281154,1.0,0.16718845999999998,0.13994312,0.20232101999999996,0.11642875762442781,QoS-aware PDR - baseline PDR
29.5,FAULT_TOTAL,50,deadline_violation_reduction,1.0,6.72494e-06,0.99999327506,0.9999798251800001,1.0,4.7552506770728274e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
29.5,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1308.4646,3.0521548000000003,1305.4124452,1299.0518222,1312.9030896,25.194897401423372,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
30.0,ALERT_TOTAL,50,pdr_gain,0.94587012,1.0,0.05412988000000001,0.040240040000000026,0.07496486000000001,0.06329783610275652,QoS-aware PDR - baseline PDR
30.0,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
30.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1529.4289999999999,2.9417142000000003,1526.4872857999999,1451.8097582000003,1647.1823184000002,375.22386304270526,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
30.0,DIAG_TOTAL,50,pdr_gain,0.3145,0.305533334,-0.008966665999999995,-0.01433328599999999,-0.0038000599999999927,0.01945361244838823,QoS-aware PDR - baseline PDR
30.0,DIAG_TOTAL,50,deadline_violation_reduction,0.8848665800000001,0.8847666200000001,9.99600000000056e-05,-0.000400059999999991,0.0005999999999999983,0.0018568642314066815,baseline deadline-violation rate - QoS-aware deadline-violation rate
30.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,518.6516399999999,505.84664,12.805000000000001,0.9742999999999961,30.42794,55.96085939078404,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
30.0,FAULT_TOTAL,50,pdr_gain,0.81072564,1.0,0.18927436,0.16295508000000003,0.22433160000000002,0.11235577433400691,QoS-aware PDR - baseline PDR
30.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,2.012992e-05,0.99997987008,0.9999462902599998,1.0,0.00010532219847276527,baseline deadline-violation rate - QoS-aware deadline-violation rate
30.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1274.4774,3.0508664,1271.4265335999999,1265.4556956000001,1278.4084008,23.101169063867705,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
31.0,ALERT_TOTAL,50,pdr_gain,0.93732502,1.0,0.06267498000000002,0.04928232000000001,0.080904,0.05901153529624526,QoS-aware PDR - baseline PDR
31.0,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
31.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1523.8516,2.9426286,1520.9089714,1443.6979516000001,1654.9127084,405.8021287164869,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
31.0,DIAG_TOTAL,50,pdr_gain,0.23816676,0.24119990000000002,0.003033139999999997,-0.0009002200000000016,0.006833139999999998,0.014016056378617046,QoS-aware PDR - baseline PDR
31.0,DIAG_TOTAL,50,deadline_violation_reduction,0.89453328,0.89489994,-0.0003666600000000031,-0.0012999600000000067,0.0005000399999999972,0.003338153740055266,baseline deadline-violation rate - QoS-aware deadline-violation rate
31.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,470.93195999999995,475.52891999999997,-4.596960000000003,-11.832239999999999,4.953299999999998,30.670265920448433,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
31.0,FAULT_TOTAL,50,pdr_gain,0.78825698,1.0,0.21174302,0.1868947,0.24445538,0.10510600814969075,QoS-aware PDR - baseline PDR
31.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,1.340496e-05,0.99998659504,0.9999664651400001,1.0,6.63377359565099e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
31.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1242.1696000000002,3.053566,1239.1160340000001,1229.9498217999999,1252.1323282,40.52847369125845,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
32.0,ALERT_TOTAL,50,pdr_gain,0.93577836,1.0,0.06422164,0.05284947999999999,0.07957312,0.04953702848633042,QoS-aware PDR - baseline PDR
32.0,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
32.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1528.7822,2.9583656,1525.8238344000001,1438.1504388,1671.9252527999997,464.1251377075832,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
32.0,DIAG_TOTAL,50,pdr_gain,0.210000046,0.20653342,-0.003466626000000001,-0.007099906000000001,0.00010015399999999536,0.013421749615027609,QoS-aware PDR - baseline PDR
32.0,DIAG_TOTAL,50,deadline_violation_reduction,0.89896668,0.89786678,0.0010999000000000091,0.00016660000000000562,0.0020999800000000035,0.0035252149869308227,baseline deadline-violation rate - QoS-aware deadline-violation rate
32.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,462.85096,460.31158000000005,2.5393799999999964,-3.87938,9.724379999999996,24.72611952017789,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
32.0,FAULT_TOTAL,50,pdr_gain,0.77242948,1.0,0.22757052000000003,0.2033256,0.25911428000000003,0.10199049512641972,QoS-aware PDR - baseline PDR
32.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,6.68002e-06,0.9999933199800001,0.9999799599400001,1.0,4.72348744046216e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
32.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1217.6512,3.0493704000000004,1214.6018296,1205.4878522000001,1227.231093,39.80037375455569,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
33.0,ALERT_TOTAL,50,pdr_gain,0.9266673799999999,1.0,0.07333262,0.061506620000000005,0.08953649999999999,0.05174690700404524,QoS-aware PDR - baseline PDR
33.0,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
33.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1512.8157999999999,2.951463,1509.864337,1425.0792821999996,1651.0323247999997,446.90063568581155,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
33.0,DIAG_TOTAL,50,pdr_gain,0.161766606,0.161866666,0.00010006000000000084,-0.003399947999999998,0.0035334539999999992,0.01253300691187319,QoS-aware PDR - baseline PDR
33.0,DIAG_TOTAL,50,deadline_violation_reduction,0.9004333200000001,0.9005333600000001,-0.00010003999999999902,-0.0005333600000000027,0.0003331800000000085,0.0015936712200297467,baseline deadline-violation rate - QoS-aware deadline-violation rate
33.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,422.35,423.51554000000004,-1.1655399999999998,-7.289680000000003,5.473220000000006,23.411623898388424,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
33.0,FAULT_TOTAL,50,pdr_gain,0.74330646,1.0,0.25669354,0.23405869999999995,0.28639454000000003,0.0977843259302902,QoS-aware PDR - baseline PDR
33.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,1.340496e-05,0.99998659504,0.9999664651400001,1.0,6.63377359565099e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
33.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1172.3584,3.0544626,1169.3039374,1160.3253264,1181.6210878,39.75943338678126,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
34.0,ALERT_TOTAL,50,pdr_gain,0.9106807600000001,1.0,0.08931923999999998,0.07676684,0.10597142000000001,0.05476185186063863,QoS-aware PDR - baseline PDR
34.0,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
34.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1485.2695999999999,2.9461002,1482.3234998,1400.8271852,1615.839807,421.1475232193062,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
34.0,DIAG_TOTAL,50,pdr_gain,0.147433292,0.145666726,-0.0017665660000000015,-0.005533180000000002,0.0020335079999999972,0.01373715116923343,QoS-aware PDR - baseline PDR
34.0,DIAG_TOTAL,50,deadline_violation_reduction,0.90350014,0.90326678,0.00023335999999999802,-0.00016674000000000078,0.0006666799999999973,0.001543558355996727,baseline deadline-violation rate - QoS-aware deadline-violation rate
34.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,418.48807999999997,416.06292,2.4251599999999987,-5.357440000000004,13.046419999999998,33.81473210602811,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
34.0,FAULT_TOTAL,50,pdr_gain,0.72355774,1.0,0.27644226,0.25496206,0.30546937999999996,0.09342698407821709,QoS-aware PDR - baseline PDR
34.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
34.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1142.6204,3.0523962,1139.5680038,1128.7169886,1154.1734758,47.5805633738264,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
35.0,ALERT_TOTAL,50,pdr_gain,0.9054411,1.0,0.0945589,0.08283961999999999,0.11085325999999998,0.0524989086367614,QoS-aware PDR - baseline PDR
35.0,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
35.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1477.6974,2.9368912,1474.7605088,1393.4003022000002,1607.8180424000002,419.8427775595889,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
35.0,DIAG_TOTAL,50,pdr_gain,0.138200032,0.135966672,-0.00223336,-0.006000027999999999,0.0014332280000000006,0.013348649659827627,QoS-aware PDR - baseline PDR
35.0,DIAG_TOTAL,50,deadline_violation_reduction,0.9059332000000001,0.9056331799999999,0.0003000199999999986,-0.00016669999999999963,0.0007999799999999934,0.0017719818892749236,baseline deadline-violation rate - QoS-aware deadline-violation rate
35.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,416.26534,413.33816,2.9271800000000043,-4.875999999999994,13.220180000000001,33.02710640762852,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
35.0,FAULT_TOTAL,50,pdr_gain,0.70531816,1.0,0.29468184000000003,0.27406024,0.32293281999999995,0.08988681026358446,QoS-aware PDR - baseline PDR
35.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,6.68002e-06,0.9999933199800001,0.9999799599400001,1.0,4.72348744046216e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
35.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,1114.9804000000001,3.052309,1111.928091,1099.8991036,1128.5556754,53.04734255386569,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
40.0,ALERT_TOTAL,50,pdr_gain,0.8812357,1.0,0.11876429999999999,0.10741257999999998,0.13372892,0.0484986871618023,QoS-aware PDR - baseline PDR
40.0,ALERT_TOTAL,50,deadline_violation_reduction,1.0,0.0,1.0,1.0,1.0,0.0,baseline deadline-violation rate - QoS-aware deadline-violation rate
40.0,ALERT_TOTAL,50,deadline_penalized_delay_reduction_ms,1442.1868,2.9474998,1439.2393002,1357.0184425999998,1577.0873556000004,432.05964733798317,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
40.0,DIAG_TOTAL,50,pdr_gain,0.109533272,0.10730003399999999,-0.0022332380000000015,-0.0066332200000000004,0.001833529999999998,0.015483887072075002,QoS-aware PDR - baseline PDR
40.0,DIAG_TOTAL,50,deadline_violation_reduction,0.9115334,0.91156678,-3.337999999999841e-05,-0.0004001399999999955,0.00036666000000000086,0.0014480565003352746,baseline deadline-violation rate - QoS-aware deadline-violation rate
40.0,DIAG_TOTAL,50,deadline_penalized_delay_reduction_ms,405.93154000000004,400.88620000000003,5.045340000000001,-5.575100000000001,21.215680000000003,49.89531830052407,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
40.0,FAULT_TOTAL,50,pdr_gain,0.62531386,1.0,0.37468614,0.3553304,0.3993710199999999,0.08112950637174404,QoS-aware PDR - baseline PDR
40.0,FAULT_TOTAL,50,deadline_violation_reduction,1.0,1.34499e-05,0.9999865500999999,0.9999596503000001,1.0,9.510515496280877e-05,baseline deadline-violation rate - QoS-aware deadline-violation rate
40.0,FAULT_TOTAL,50,deadline_penalized_delay_reduction_ms,989.69458,3.052158,986.6424219999999,975.4140804000001,1002.0150592,50.29510745238198,baseline deadline-penalized delay - QoS-aware deadline-penalized delay
